Total Nodes: 9435
Calculation Time (seconds): 508.4029002189636

Node	Degree	True_BC	Approximated_BC	ErrorPercentage	NumSSP	NumSSP/TotalNodes
249	80	0.038651672002522626	32563133.4375	84247670829.668304	16	0.001696
4	45	0.0418148792872001	35400120.0	84659146604.355759	12	0.001272
251	27	0.003513161595116042	0	100.000000	0	0.000000
252	27	0.003513161595116042	0	100.000000	0	0.000000
253	27	0.003513161595116042	0	100.000000	0	0.000000
254	27	0.003513161595116042	0	100.000000	0	0.000000
782	36	0.005405043973793085	0	100.000000	0	0.000000
1495	25	0.005011569223004008	0	100.000000	0	0.000000
1907	84	0.026698684146120952	0	100.000000	0	0.000000
2180	5	0.0012265463596272072	0	100.000000	0	0.000000
2238	206	0.23006833307576066	73802457.0	32078494151.400139	5	0.000530
2240	27	0.007243118533218717	0	100.000000	0	0.000000
2241	27	0.007243118533218717	0	100.000000	0	0.000000
2242	27	0.007243118533218717	0	100.000000	0	0.000000
2243	27	0.007243118533218717	0	100.000000	0	0.000000
3911	37	0.009112103696041643	0	100.000000	0	0.000000
5114	34	0.0026084533301586623	0	100.000000	0	0.000000
5707	165	0.09021477515017058	62830810.0	69645808910.123322	6	0.000636
6169	12	0.0027007926703461874	0	100.000000	0	0.000000
7149	14	0.002334247830458275	0	100.000000	0	0.000000
7152	25	0.01362901282951293	0	100.000000	0	0.000000
7518	14	0.0007134659375504618	0	100.000000	0	0.000000
7521	14	0.0006571952715589405	0	100.000000	0	0.000000
7527	6	3.225962078614251e-09	0	100.000000	0	0.000000
7745	8	0.0034293265053775925	0	100.000000	0	0.000000
7983	17	0.015357149318091788	0	100.000000	0	0.000000
8018	15	0.0010613916771336938	0	100.000000	0	0.000000
8022	5	0.0	0	0.000000	0	0.000000
8030	20	0.0031872130852122708	0	100.000000	0	0.000000
8031	18	0.0028387085452907736	0	100.000000	0	0.000000
8035	6	0.00016316567716711955	0	100.000000	0	0.000000
8857	11	0.004777511497146791	0	100.000000	0	0.000000
8864	10	0.002656887944507411	0	100.000000	0	0.000000
5	35	5.7922310012443056e-05	0	100.000000	0	0.000000
6	15	2.0185305303791973e-05	0	100.000000	0	0.000000
7	19	2.0342844275127538e-05	0	100.000000	0	0.000000
8	18	2.0186803583957375e-05	0	100.000000	0	0.000000
10	19	4.374126050009839e-05	0	100.000000	0	0.000000
15	23	4.414153274040199e-05	0	100.000000	0	0.000000
17	16	4.3305260971966727e-05	0	100.000000	0	0.000000
18	14	2.0270482531195015e-05	0	100.000000	0	0.000000
19	15	2.0185305303791973e-05	0	100.000000	0	0.000000
22	16	0.00042141724219731515	0	100.000000	0	0.000000
25	16	4.3305260971966727e-05	0	100.000000	0	0.000000
26	17	2.0185305303791973e-05	0	100.000000	0	0.000000
28	16	4.3305260971966727e-05	0	100.000000	0	0.000000
29	42	7.240808959278676e-05	0	100.000000	0	0.000000
30	42	7.240808959278676e-05	0	100.000000	0	0.000000
31	17	2.0185305303791973e-05	0	100.000000	0	0.000000
32	41	7.145930283387181e-05	0	100.000000	0	0.000000
33	14	2.0270482531195015e-05	0	100.000000	0	0.000000
34	41	7.145930283387181e-05	0	100.000000	0	0.000000
35	11	2.0204708031933916e-05	0	100.000000	0	0.000000
37	14	2.0185305303791973e-05	0	100.000000	0	0.000000
39	18	6.485103074015072e-05	0	100.000000	0	0.000000
40	23	0.03280331064890875	9676585.657894736	29498807997.336491	38	0.004028
41	16	2.0218432377509358e-05	0	100.000000	0	0.000000
43	29	0.020972269660841047	0	100.000000	0	0.000000
44	20	0.0012361052409939897	0	100.000000	0	0.000000
45	23	5.512396354370889e-05	0	100.000000	0	0.000000
46	16	2.0218432377509358e-05	0	100.000000	0	0.000000
48	17	4.3335561012811664e-05	0	100.000000	0	0.000000
49	16	5.078578497377363e-05	0	100.000000	0	0.000000
50	16	5.078578497377363e-05	0	100.000000	0	0.000000
53	16	4.3305260971966727e-05	0	100.000000	0	0.000000
54	17	2.029552786854892e-05	0	100.000000	0	0.000000
57	11	2.0214072282967673e-05	0	100.000000	0	0.000000
58	18	2.0316945121615322e-05	0	100.000000	0	0.000000
42	21	0.00015303539637274462	0	100.000000	0	0.000000
55	14	9.231972095628837e-05	0	100.000000	0	0.000000
56	13	9.224470655820252e-05	0	100.000000	0	0.000000
9	35	5.7922310012443056e-05	0	100.000000	0	0.000000
11	5	2.1814433676234004e-06	0	100.000000	0	0.000000
12	5	2.1814433676234004e-06	0	100.000000	0	0.000000
13	5	2.1814433676234004e-06	0	100.000000	0	0.000000
14	5	2.1814433676234004e-06	0	100.000000	0	0.000000
16	35	5.7922310012443056e-05	0	100.000000	0	0.000000
20	3	0.0	0	0.000000	0	0.000000
21	1	0.0	0	0.000000	0	0.000000
23	3	0.0	0	0.000000	0	0.000000
24	8	4.154277471764371e-08	0	100.000000	0	0.000000
27	35	5.7922310012443056e-05	0	100.000000	0	0.000000
36	42	8.109623764589786e-05	0	100.000000	0	0.000000
38	35	5.7922310012443056e-05	0	100.000000	0	0.000000
47	35	5.7922310012443056e-05	0	100.000000	0	0.000000
51	6	5.430545272575452e-08	0	100.000000	0	0.000000
52	35	5.7922310012443056e-05	0	100.000000	0	0.000000
61	2	2.2474202481012615e-08	0	100.000000	0	0.000000
60	1	0.0	0	0.000000	0	0.000000
62	1	0.0	0	0.000000	0	0.000000
65	9	2.030137812697313e-06	0	100.000000	0	0.000000
64	11	5.578645668331408e-06	0	100.000000	0	0.000000
66	4	4.3195431971154216e-06	0	100.000000	0	0.000000
67	3	1.3566509476610892e-06	0	100.000000	0	0.000000
68	3	1.3566509476610892e-06	0	100.000000	0	0.000000
69	3	1.3566509476610892e-06	0	100.000000	0	0.000000
70	3	1.3566509476610892e-06	0	100.000000	0	0.000000
71	3	1.3566509476610892e-06	0	100.000000	0	0.000000
72	3	1.3566509476610892e-06	0	100.000000	0	0.000000
105	11	4.516858468087814e-05	0	100.000000	0	0.000000
246	48	0.00018428033847584934	0	100.000000	0	0.000000
73	5	1.9802966518411585e-06	0	100.000000	0	0.000000
83	10	4.746096026839781e-06	0	100.000000	0	0.000000
117	8	6.296094310355842e-06	0	100.000000	0	0.000000
74	8	4.447316059293556e-07	0	100.000000	0	0.000000
75	8	4.447316059293556e-07	0	100.000000	0	0.000000
76	3	1.190804653507812e-06	0	100.000000	0	0.000000
77	3	1.190804653507812e-06	0	100.000000	0	0.000000
78	3	1.190804653507812e-06	0	100.000000	0	0.000000
79	3	1.190804653507812e-06	0	100.000000	0	0.000000
80	3	1.190804653507812e-06	0	100.000000	0	0.000000
81	3	1.190804653507812e-06	0	100.000000	0	0.000000
82	7	3.309310340144771e-06	0	100.000000	0	0.000000
226	8	1.0391503676476304e-06	0	100.000000	0	0.000000
