Total Nodes: 2000
Calculation Time (seconds): 3.7327611446380615

Node	Degree	True_BC	Approximated_BC	ErrorPercentage	NumSSP	NumSSP/TotalNodes
0	6	0.0006317709760146523	1.0710646927631824e-06	99.830466	1958	0.979000
1	7	0.0008963997392934761	1.0459694728912672e-06	99.883314	1920	0.960000
2	7	0.0009356823368350402	7.161447810850526e-06	99.234628	282	0.141000
3	6	0.0007257808425323465	2.005534252789956e-06	99.723672	1484	0.742000
4	5	0.00048224332566286916	7.784594522407873e-07	99.838575	2574	1.287000
5	7	0.00098176267725434	1.7867994774903166e-06	99.818001	1165	0.582500
6	6	0.0006980325943580802	1.4205220673188957e-06	99.796496	1449	0.724500
7	6	0.0007431831954104539	4.842204524976668e-06	99.348451	621	0.310500
8	8	0.0012834113451052382	3.5478170207903186e-06	99.723564	853	0.426500
9	7	0.000968012550090975	1.744354790443052e-06	99.819800	1150	0.575000
10	9	0.0021053549188082116	3.7044985575588906e-06	99.824044	568	0.284000
11	6	0.0005811788631501166	2.169464405135975e-06	99.626713	1098	0.549000
12	5	0.00041341672401286117	1.7107737009666985e-06	99.586187	1334	0.667000
13	14	0.0034919921765610884	4.858980957199558e-06	99.860854	413	0.206500
14	8	0.0014353073876351907	2.307049989519306e-06	99.839264	933	0.466500
15	6	0.0007259065810685466	3.1100714347929156e-06	99.571560	1091	0.545500
16	11	0.0023985598800661924	7.003172266585732e-06	99.708026	307	0.153500
17	8	0.0012618758742834954	2.1109103047332435e-06	99.832716	949	0.474500
18	7	0.0010347353044750358	3.4680030387226545e-06	99.664842	578	0.289000
19	15	0.004564704798354931	4.264905864641903e-06	99.906568	470	0.235000
20	3	0.0001721133946051762	8.009897464818858e-07	99.534615	4022	2.011000
21	9	0.0018260536820970165	2.6354622923740815e-06	99.855674	768	0.384000
22	4	0.0002864638055193333	1.5160955005877468e-06	99.470755	1664	0.832000
23	8	0.0012598355807262457	2.5618032073489103e-06	99.796656	785	0.392500
24	9	0.001293064090397896	6.758659683942384e-06	99.477314	339	0.169500
25	12	0.002933724639090939	6.680851269812417e-06	99.772274	300	0.150000
26	7	0.0009544264587597231	1.348253199616297e-06	99.858737	1486	0.743000
27	2	6.678394425686565e-05	2.8573516458685863e-06	95.721499	701	0.350500
28	10	0.0019439995693956314	6.896629120784677e-06	99.645235	299	0.149500
29	4	0.00030738461941231783	2.221991296238565e-06	99.277130	1380	0.690000
30	6	0.0007106239492624151	1.1353231066535995e-05	98.402357	203	0.101500
31	4	0.00026390378328985725	5.618479257472667e-06	97.871012	368	0.184000
32	10	0.0020098409847828036	4.775095037617603e-06	99.762414	460	0.230000
33	8	0.0014094800961376708	9.181575992378655e-06	99.348584	219	0.109500
34	5	0.000539292543617971	1.6764002783858348e-06	99.689148	1639	0.819500
35	4	0.0003883868662917521	3.0332229141914357e-06	99.219020	1177	0.588500
36	6	0.0006093330471055514	1.1203515882004686e-06	99.816135	2153	1.076500
37	4	0.0002819758414819499	6.79069111590457e-07	99.759175	2950	1.475000
38	14	0.003768032008322227	4.467515817009549e-06	99.881436	453	0.226500
39	7	0.0009769413679629312	2.3239604166958796e-06	99.762119	862	0.431000
40	9	0.0014449836728759131	3.844536475535276e-06	99.733939	521	0.260500
41	6	0.0007832135042508319	1.6518622132904684e-06	99.789092	1220	0.610000
42	6	0.0007586744447989855	1.3052144981301742e-06	99.827961	1535	0.767500
43	6	0.0007957675044336202	5.616044577229206e-06	99.294261	446	0.223000
44	9	0.0016576239000270212	1.5450493596543365e-05	99.067913	172	0.086000
45	4	0.0002374356490719707	2.4097257185166777e-06	98.985104	908	0.454000
46	6	0.0006480547063851058	5.526935658668191e-06	99.147150	429	0.214500
47	7	0.0010215707662387698	1.6518596796390014e-06	99.838302	1215	0.607500
48	5	0.0004369903755241408	7.92951482855822e-06	98.185426	261	0.130500
49	5	0.0004719599847481307	1.8412931291388867e-05	96.098624	109	0.054500
50	7	0.0009185017712665518	4.90908904078772e-06	99.465533	463	0.231500
51	8	0.0012671925847629385	1.7351838754343286e-06	99.863069	1220	0.610000
52	6	0.0007035818312957296	7.9228651848295e-06	98.873924	264	0.132000
53	10	0.002019012726739219	5.7019342743629824e-06	99.717588	393	0.196500
54	9	0.0018096884821572862	4.846428058033861e-06	99.732195	429	0.214500
55	6	0.0005957993705294598	7.440577651388852e-07	99.875116	2692	1.346000
56	5	0.0004635367704390093	3.3964643387999134e-06	99.267272	649	0.324500
57	8	0.0012891805780809594	4.489884756104823e-06	99.651726	460	0.230000
58	6	0.0008220729480551829	1.3843582303617668e-06	99.831602	1459	0.729500
59	15	0.0042418305045089175	4.729059187638592e-06	99.888514	437	0.218500
60	10	0.0020369519853258586	6.213171791287952e-06	99.694977	428	0.214000
61	4	0.0003006853942657778	6.261234011217653e-07	99.791768	3387	1.693500
62	3	0.00011007078984318728	3.9421760053339446e-07	99.641851	9006	4.503000
63	11	0.0023332444723794914	2.1832847286968684e-06	99.906427	918	0.459000
64	8	0.0012864786225794188	1.6819997705963078e-06	99.869256	1340	0.670000
65	9	0.0015761663574089908	2.6643788339450987e-06	99.830958	756	0.378000
66	11	0.0024924830862434865	3.301775116021001e-06	99.867531	614	0.307000
67	6	0.0007059215201266392	1.1278147537288344e-06	99.840235	1780	0.890000
68	8	0.0014157570370008927	2.672146418438169e-06	99.811257	1075	0.537500
69	3	0.00016327854176593977	3.6877260846982813e-06	97.741451	601	0.300500
70	5	0.00045982267210404796	2.6174745213653983e-06	99.430764	786	0.393000
71	6	0.0007427878911996725	3.7063416314017222e-06	99.501023	574	0.287000
72	4	0.00036118858421749727	2.5818576752483984e-06	99.285177	1013	0.506500
73	8	0.0014974762148835044	1.2930679877056292e-05	99.136502	155	0.077500
74	4	0.0002779700943041908	9.280751503714837e-07	99.666124	2970	1.485000
75	13	0.0028815027523077905	3.811323444524075e-06	99.867731	526	0.263000
76	8	0.0014089487188688975	3.250278203931501e-06	99.769312	816	0.408000
77	12	0.003153336082386999	4.766363752308337e-06	99.848847	434	0.217000
78	4	0.00023880333065398488	1.8042129550144865e-06	99.244477	1393	0.696500
79	5	0.0004551441205564479	1.6569834628034998e-06	99.635943	1267	0.633500
80	10	0.0020468245934441775	1.0618579564888468e-05	99.481217	207	0.103500
81	9	0.0013950592182907368	2.7699938261279536e-06	99.801443	726	0.363000
82	9	0.001659380290975841	2.4475358207038863e-06	99.852503	864	0.432000
83	6	0.0007295180485075	1.5551775171422393e-06	99.786821	1968	0.984000
84	8	0.0011273697562443248	1.1561728092508102e-06	99.897445	1881	0.940500
85	8	0.001255981027897755	2.0125368370633287e-06	99.839764	998	0.499000
86	10	0.0018739595554051866	4.651359740669101e-06	99.751790	561	0.280500
87	6	0.000725602923650216	3.3670772341994747e-06	99.535961	636	0.318000
88	7	0.0010566132899485772	2.758428108442171e-06	99.738937	1165	0.582500
89	13	0.0038334391614463573	1.4124674573178396e-05	99.631540	186	0.093000
90	11	0.0023012998486515762	7.934585772637746e-06	99.655213	346	0.173000
91	5	0.0004820322730547624	4.36189780862117e-06	99.095103	560	0.280000
92	8	0.0014672871112357392	3.554767169365457e-06	99.757732	799	0.399500
93	16	0.004648422648255966	4.566825533362613e-06	99.901755	446	0.223000
94	8	0.0012661335313371158	8.617172462252897e-06	99.319410	247	0.123500
95	4	0.0002578976073001281	1.3136070236706444e-06	99.490648	2608	1.304000
96	6	0.0007802528713128726	1.3056262648450048e-06	99.832666	2208	1.104000
97	7	0.0009657474210483872	1.708206617112683e-06	99.823121	1178	0.589000
98	3	0.0001636211158750254	7.751628827816579e-07	99.526245	3802	1.901000
99	10	0.001976057371746576	4.144259858454717e-06	99.790276	527	0.263500
100	8	0.001252406004763356	1.5005834582289477e-05	98.801839	135	0.067500
101	5	0.0004924595362559913	1.1651171482464195e-06	99.763409	1997	0.998500
102	5	0.00038462881755579637	3.5514246520458847e-06	99.076662	564	0.282000
103	12	0.0031274803535269757	4.705069270062047e-06	99.849557	428	0.214000
104	4	0.00028428833760897333	2.4011642223849104e-06	99.155377	903	0.451500
105	8	0.001279358764916237	1.103422122983859e-06	99.913752	1867	0.933500
106	11	0.0021968082611017164	6.838235585636809e-06	99.688720	327	0.163500
107	9	0.0016762581615030834	2.1473786223256348e-06	99.871895	933	0.466500
