Node	BetweennessCentrality
0	0.0006317709760146523
1	0.0008963997392934761
2	0.0009356823368350402
3	0.0007257808425323465
4	0.00048224332566286916
5	0.00098176267725434
6	0.0006980325943580802
7	0.0007431831954104539
8	0.0012834113451052382
9	0.000968012550090975
10	0.0021053549188082116
11	0.0005811788631501166
12	0.00041341672401286117
13	0.0034919921765610884
14	0.0014353073876351907
15	0.0007259065810685466
16	0.0023985598800661924
17	0.0012618758742834954
18	0.0010347353044750358
19	0.004564704798354931
20	0.0001721133946051762
21	0.0018260536820970165
22	0.0002864638055193333
23	0.0012598355807262457
24	0.001293064090397896
25	0.002933724639090939
26	0.0009544264587597231
27	6.678394425686565e-05
28	0.0019439995693956314
29	0.00030738461941231783
30	0.0007106239492624151
31	0.00026390378328985725
32	0.0020098409847828036
33	0.0014094800961376708
34	0.000539292543617971
35	0.0003883868662917521
36	0.0006093330471055514
37	0.0002819758414819499
38	0.003768032008322227
39	0.0009769413679629312
40	0.0014449836728759131
41	0.0007832135042508319
42	0.0007586744447989855
43	0.0007957675044336202
44	0.0016576239000270212
45	0.0002374356490719707
46	0.0006480547063851058
47	0.0010215707662387698
48	0.0004369903755241408
49	0.0004719599847481307
50	0.0009185017712665518
51	0.0012671925847629385
52	0.0007035818312957296
53	0.002019012726739219
54	0.0018096884821572862
55	0.0005957993705294598
56	0.0004635367704390093
57	0.0012891805780809594
58	0.0008220729480551829
59	0.0042418305045089175
60	0.0020369519853258586
61	0.0003006853942657778
62	0.00011007078984318728
63	0.0023332444723794914
64	0.0012864786225794188
65	0.0015761663574089908
66	0.0024924830862434865
67	0.0007059215201266392
68	0.0014157570370008927
69	0.00016327854176593977
70	0.00045982267210404796
71	0.0007427878911996725
72	0.00036118858421749727
73	0.0014974762148835044
74	0.0002779700943041908
75	0.0028815027523077905
76	0.0014089487188688975
77	0.003153336082386999
78	0.00023880333065398488
79	0.0004551441205564479
80	0.0020468245934441775
81	0.0013950592182907368
82	0.001659380290975841
83	0.0007295180485075
84	0.0011273697562443248
85	0.001255981027897755
86	0.0018739595554051866
87	0.000725602923650216
88	0.0010566132899485772
89	0.0038334391614463573
90	0.0023012998486515762
91	0.0004820322730547624
92	0.0014672871112357392
93	0.004648422648255966
94	0.0012661335313371158
95	0.0002578976073001281
96	0.0007802528713128726
97	0.0009657474210483872
98	0.0001636211158750254
99	0.001976057371746576
100	0.001252406004763356
101	0.0004924595362559913
102	0.00038462881755579637
103	0.0031274803535269757
104	0.00028428833760897333
105	0.001279358764916237
106	0.0021968082611017164
107	0.0016762581615030834
108	0.0013980817601003423
109	0.0010150207241302006
110	0.001619869638968542
111	0.0058655834581977885
112	0.0006782722604857728
113	0.0007765998293292875
114	0.003831475908545775
115	0.0008791928873465507
116	0.0003011539081370162
117	0.0007399094521522019
118	0.0012355157546656568
119	0.0006041478301369648
120	0.0013906731286341344
121	0.00045041671356242674
122	0.001650820705237846
123	0.0013102651481105112
124	0.0028510888355635145
125	0.0004331223884508445
126	0.0007697839727316172
127	0.0017066164497589343
128	0.0005164041788858689
129	0.003357139946957405
130	0.002322375460375778
131	0.0007026832245521265
132	0.0011973035506357948
133	0.0012407411408138394
134	0.0016565462704988614
135	0.0015221339814130406
136	0.0002909820098052147
137	0.0015467334602386955
138	0.0027576983095748543
139	0.0011564541023575815
140	0.002237382519622146
141	0.0006217246091394941
142	0.0019313271445480411
143	0.0007084182109438406
144	0.0004629813508948753
145	0.002444968779773798
146	0.0009479637745948181
147	0.0002496676027775882
148	0.0004048394799650829
149	0.0028401156392002394
150	0.0009046820310211473
151	0.0017580848146660263
152	0.0005032008859816552
153	0.001281793968453853
154	0.0008383389853882707
155	0.0006149512914712267
156	0.0007342882058228158
157	0.002787207534194938
158	0.00042437005110937024
159	0.002750420471819255
160	0.0027886966088613067
161	0.0031725730486846966
162	0.000905991938424116
163	0.0013151443547925084
164	0.0015099017048671674
165	0.0008160323087009274
166	0.0011554143399066885
167	0.0020319519023083476
