Node	BetweennessCentrality
314	0.0007446884724329794
315	0.0014404690403679507
316	0.0006997196110824996
317	0.001022581647851687
318	0.001959308237394608
319	0.003066191527506943
320	0.0003997645523673529
321	0.0004886881740261172
322	0.0011181162138007175
323	0.0014316939464795618
324	0.0006072036567623298
325	0.0023215807916524057
326	0.0012244966377494347
327	0.0007162437508774594
328	0.0008279057100271598
329	0.0007755085043531824
330	0.002332313803821489
331	0.0011740858885151103
332	0.0006206979786186499
333	0.002794309118413887
334	0.0009870126357387993
335	0.0007321099550633319
336	0.0005084449545095508
337	0.0022538696372971286
338	0.000824972694403269
339	0.0025364419109811524
340	0.0003600401715635676
341	0.0018720405420390232
342	0.0011595361771928865
343	0.0016835317260357001
344	0.0021044136435209586
345	0.0005220139025193418
346	0.0016388977588714863
347	0.0003891334550810148
348	9.341230863919769e-05
349	0.0015551022962903259
350	0.00037225216936570126
351	0.0004968617123759002
352	0.0007141109044646785
353	0.0007863094566621541
354	0.0008729351404868115
355	0.0007201011766614913
356	0.0007591538414409162
357	0.00027309051016121663
358	0.0014441315110233755
359	0.0017700384521375913
360	0.001112396689142179
361	0.0010328196576891823
362	0.00017835038113278129
363	0.0021018651461009777
364	0.00031587741286618243
365	0.0009362896834979741
366	0.002241941824871372
367	0.001040290779889462
368	0.0005040688433383306
369	0.0007088947291652187
370	0.0005223508004568414
371	0.002457961914609491
372	0.0016836373292043484
373	0.0005384378965627587
374	0.0004396113384725865
375	0.0002830957226665499
376	0.000157687615063768
377	0.00017327922273456637
378	0.0027704250202686
379	0.0014276614076716694
380	0.0015359403455966693
381	0.0008307997495088225
382	0.0004639562373859288
383	0.001367370439000392
384	0.0031969983143725865
385	0.0016272469371909758
386	0.0012962217144949848
387	0.00026983541267576786
388	0.0014465390828674344
389	0.001615236701555338
390	0.0008343169398635771
391	5.522606949328329e-05
392	0.00202528716418398
393	0.0010024503014481184
394	0.0004978505075200949
395	0.0005794379923849127
396	0.0006500657437747934
397	0.00042573660279578433
398	0.0004622198481033267
399	0.0013901359500091835
400	0.00045700743627940605
401	0.0017017812507763564
402	0.0007352995239544181
403	0.00023769416413636335
404	0.0008681786250103473
405	0.0007442484538582138
406	0.0005542646875493304
407	0.0008545497865989611
408	0.00012064284445251556
409	0.0012410093941836319
410	0.0004905142124718098
411	0.0019959645881113025
412	0.00042246150675174994
413	0.00017743711142398515
414	0.001032599292578297
415	0.00043677017820912867
416	0.0009881260186924156
417	0.0012368492527597337
418	0.0008148729942633619
419	0.0008653527077264552
420	0.0004897099006523862
421	0.0004093418058693734
422	0.00039742706362015727
423	0.00018602130974659832
424	0.0007208873913494485
425	0.0004895908979564025
426	0.0007702832734390982
427	0.0008337242535946286
428	0.00036022045554853766
429	0.0026139871526590923
430	0.0007801318527941979
431	0.001291882183436831
432	0.0003378661513013373
433	0.0009278085532588917
434	0.0002777105358795426
435	0.0008299749106662075
436	0.0006985157776832408
437	0.0023238418350478973
438	0.0007707514599652072
439	0.000437657615372243
440	0.0005746246978747124
441	0.0004480228844850323
442	0.00026248144380607285
443	0.0011902569385854695
444	0.0014322163995314594
445	0.0001613228561943886
446	0.00020723971798794008
447	0.0003748180440364934
448	0.00039707505693035105
449	0.0002736365566474747
450	0.0008576200709733002
451	0.0009316939102826506
452	0.0010621553619090268
453	9.584117363321922e-05
454	0.00042716916711354834
455	0.001229152157534459
456	0.0003821602323925334
457	0.0012100680313302035
458	0.0026061912878835797
459	0.0005197579534166499
460	0.0016809075160374727
461	0.00028119726444355485
462	0.0002221361507038443
463	0.0003324044530160632
464	0.0006748060795891027
465	0.0012804960500895045
466	0.0006614310569102796
467	0.0006807882873461487
468	8.185729573158072e-05
469	0.0019410118605244233
470	0.0004227378920840474
471	0.0004977063729897067
472	0.0005917598898115538
473	0.0011459173489755817
474	0.0018117010284363448
475	0.0003909320271259464
476	0.0009840384908173234
477	0.0003103456534948096
478	0.0005660240651801926
479	0.00037377384220534733
480	0.00047900372030149606
481	0.000554749760661244
482	0.0010755263123466334
483	8.196067741574762e-05
484	0.0012979656067797314
485	0.00044289015431270593
486	0.001283944174775123
487	0.0010939937730906574
488	0.0008193364284359338
489	0.0002969983086922147
490	0.000507173073482693
491	0.00032272322125915
492	0.0009173316004715395
493	0.0011609195465359752
494	0.0014561135402141523
495	0.00044887146738651235
496	0.0004714431173378099
497	0.000184553877104308
498	0.0003706978402729378
499	0.0029300426095253277
500	0.000296307653316783
501	0.0004844692024895398
502	0.0013732147375129684
503	0.0006833296593864356
504	0.0008103286235289863
505	0.0004035354913344703
506	0.0004234927615776761
507	0.0002298050341625627
508	0.00046285924272017543
509	0.0003604352311536054
510	0.002658754098252221
511	0.0007685529425067514
512	0.00011390181448738476
513	0.00036258502578682554
514	0.0011762545686484663
515	0.0005368753601095434
516	0.0006658163894179548
517	0.00036127457370387626
518	0.0007878442755235373
519	0.001252634918167663
520	0.00016898519387677972
521	0.001295422252066206
522	0.0008695705523168999
523	0.00024234581078043323
524	0.0004397799296229183
525	0.0005962925868988566
526	0.0005259792047572257
527	0.0003827033785784194
528	0.00042141357669511623
529	0.0013973359764011101
530	0.00023575460093582304
531	0.0013232302551496745
532	0.00029642420503345115
533	0.0011815254864196148
534	0.0002488436987774163
535	0.0012526819069935496
536	0.00020897033332422675
537	0.0016634260650053156
538	0.0005852968607046105
539	0.00046099958945471477
540	0.0007519230785925778
541	0.0007503766718266438
542	0.00030264705240892493
543	0.00019963661825249255
544	0.0005807728619468259
545	0.0003688108866748315
546	0.0007907447377679448
547	0.0002735694628087054
548	0.0006779641057141551
549	0.000479903891596979
550	0.0011452325756396023
551	0.00042439830692981916
552	0.00033210256196445866
553	0.0008440991902608308
554	0.0009962582766980573
555	0.00033341955868078257
556	0.0017261733439358701
557	0.0002249197343019807
558	0.0002548709956365665
559	0.00029911885660750695
560	0.001739357275123909
561	0.0006220901906097718
562	0.0003254337584766121
563	0.0006143337813072965
564	0.00029980197810047484
565	8.13007528603175e-05
566	0.0011589783042179696
567	0.0012021417354694678
568	0.00037260523553201346
569	0.0007106484663812238
570	0.0017842508799778224
571	0.0008443740019439378
572	0.00024060798721835122
573	0.00046261575160539304
574	0.00020648183039117458
575	0.00048704246250785713
576	0.0008368921756574488
577	0.0007709754880052651
578	0.0001282237314046035
579	0.0003111872784929798
580	0.0007483745618214388
581	0.0005867922515729173
582	0.0006597519280034562
583	0.00041331455202467306
584	0.00024486192959536425
585	0.0006408420394535491
586	0.0006485911790268625
587	0.0017179910632263277
588	8.205348994425672e-05
589	0.0006491245061324171
590	0.0011307513063799732
591	0.0006505571490499087
592	0.00021674106021207142
593	0.0003777771195195541
594	0.00019848043697842898
595	0.0006866755260913456
596	0.0001124825931833778
597	0.0005270917642718107
598	0.0005489903066306968
599	0.000897544446514996
600	0.001402569003176328
601	0.00048115246296924545
602	0.0001560886256205856
603	0.000582392074206145
604	0.0003029450316476174
605	0.0002672689709777634
606	0.0013871194265724094
607	0.0003933328181601825
608	0.0003080269095633712
609	0.0006378910612059036
610	9.126082772783567e-05
611	0.00022376092723914678
612	0.000855269810203381
613	0.00021286126825986938
614	0.0011198334614209147
615	0.0007939045289798662
616	0.00016231902674127428
617	0.00030350635414645575
618	0.0004895573004391353
619	7.493329245677982e-05
620	0.0006950723858947511
621	0.00022906908092030516
622	0.0004363582781102351
623	0.0004324297427184319
624	0.00019789417792492935
625	0.0007346938750743902
626	0.0003750257921712658
627	0.0004459848581054436
628	0.000381586889505861
629	0.0009945589124588968
630	0.0002761831594759675
631	3.296430838080213e-05
632	0.0007297774049567647
633	0.0002777445215582373
634	0.0007536043265041933
635	0.0006403167995255753
636	0.0002752710376368106
637	0.00042528987995461327
638	0.0004561718329971078
639	0.00035827324936041897
640	0.00022264343319279288
641	0.0007763024389832418
642	0.00010540701544298236
643	0.0012716991765734165
644	0.00038322827488899866
645	0.00023770402877313612
646	0.0012258724669469813
647	0.0007222472873484994
648	0.00024329209649083189
649	0.0005761421870398879
650	0.0013281667490910056
651	0.0007522331579087501
652	0.0021781420078326587
653	0.000593330462178265
654	0.0006988941003224266
655	0.0004440400791522528
656	0.0006913045474659687
657	0.0008562657352519103
658	0.0005311069054892885
659	0.00039712338522379713
660	0.00038865178877401583
661	0.00020238108045812192
662	0.0003929862557600038
663	0.0003787424577026551
664	0.0017157923309897842
665	0.00029362052366255253
666	0.0005459109569868872
667	0.0006081154262662789
668	0.0005344271244922206
669	0.0006642151694016969
670	0.00028116008197063777
671	0.000161379949875802
672	0.00021440383751931424
673	7.530231590916174e-05
674	0.0003100416001809194
675	0.0005263122960161773
676	7.259765383126365e-05
677	0.0011279718844174778
678	9.473765908340788e-05
679	0.00010534205870788508
680	0.0010433503121316796
681	0.0005687898062955355
682	0.0007712529329169856
683	0.0004825077365739696
684	0.00033701988394439027
685	0.00011495482592333814
686	0.0009266708723213823
687	0.00022363402818113498
688	0.0001410183335919526
689	0.00011860650348219183
690	0.00014353323733651505
691	0.0001545663460396255
692	0.00043832362776835196
693	0.00015671136472011733
694	0.0003945729915938354
695	0.000853722035511487
696	0.00028502617456400373
697	0.00041149293960159
698	0.0004497461172474022
699	0.0016677552168384005
700	0.0002674290534066732
701	0.00038851168959720775
702	0.0003424369823416361
703	0.0004271786444296191
704	0.0005385656238874012
705	0.0015442457836877758
706	0.0011245270173849168
707	0.00026944643173487865
708	0.00038595569250442257
709	0.000320100630755805
710	0.0003575768490538355
711	0.00010819079757096215
712	0.0007254998860873968
713	0.00010229335144554497
714	0.0003246563677887879
715	0.000709339458678853
716	0.0003318872378671476
717	0.0005768860848064738
718	0.00012748136131876962
719	0.0001709372560399525
720	7.481225412732921e-05
721	0.0012607496500536464
722	0.0003073083729401459
723	0.0006837159871829685
724	0.0006417131638041025
725	0.0006772119265354084
726	0.0010575140605785728
727	0.0001360042912884922
728	0.0006260425365983618
729	6.237224312294747e-05
730	0.00020069277881472615
731	0.0020346878763262276
732	0.00034384155025441837
733	0.0003261054752597661
734	0.00019452365311347557
735	9.226362472918365e-05
736	0.0005626422594233516
737	0.0005977382709139455
738	0.0011856118916965404
739	0.0008459049017898163
740	0.0002800194051649803
741	0.002021891305636915
742	0.0005628898008699293
743	0.0008361572467732293
744	0.00029200668824418255
745	0.0008252005667159511
746	0.00014020705285905247
747	0.000342281527981439
748	0.0003423603452612598
749	0.0005904092365168435
750	0.00016464081629864212
751	0.000865326993288932
752	0.00010189782909836637
753	0.00021823702146255426
754	0.0003559184129080697
755	0.0006149467254263643
756	0.00046662569734328096
757	0.00025259306297602924
758	0.0003524347111109424
759	0.00020728472692556335
760	0.00028494677961244167
761	0.0002100845992833434
762	0.0007411682692485685
763	0.0004471939603627573
764	0.00013518452108929652
765	0.00010898701878524828
766	0.0001947125716410886
767	0.00010510703790630286
768	0.00029353186895332605
769	0.002163890738739646
770	0.00013144418364309212
771	0.0005973181795889386
772	0.00035493644966011706
773	0.00034467563074495124
774	0.0005090130188865682
775	0.00018341693975951377
776	0.00022928829356312627
777	0.00032674190870218687
778	0.0004900865433535256
779	0.0002171362554851548
780	0.0002153307860010233
781	0.0004605035659880118
782	0.00034213278121507373
783	0.0004128453335652268
784	0.00038912396546246226
785	0.0011574989928299034
786	0.0001425488861927265
787	0.0004952715605033181
788	0.00032083228182820867
789	0.0002845451717361427
790	0.0002878684637660053
791	0.0005478457687931987
792	0.001205869986383613
793	0.0005195756009210216
794	7.927688810285775e-05
795	0.0003530904067015054
796	0.0005479640654904595
797	0.0011180716063526404
798	0.0010866402747216515
799	0.000637953759508586
800	0.00025467137300144905
801	0.0006655421890259771
802	0.0006082360216278245
803	0.00048739924621209294
804	0.00017354419632630466
805	0.00031468799799642255
806	0.00090599713114253
807	0.0004236270321151658
808	0.0016048011734138801
809	0.00022673137852323132
810	0.00012664726076489413
811	0.00025981001098332056
812	0.0001304616599198121
813	0.0005576647416067395
814	0.00028726664455942764
815	0.00023422348059240442
816	0.000667959624781506
817	0.0005288503320382414
818	0.000769956524506292
819	0.00034348727099757395
820	0.0001814072458565885
821	0.00018943143164606448
822	0.00021424666596849275
823	0.0002039971320914534
824	0.0005864381663812392
825	4.3301347072108755e-05
826	0.0005670016254690835
827	0.000191231820979336
828	0.0001750668578319947
829	0.00016648582363136774
830	0.0001718158056259941
831	0.0006327870552386977
832	0.00047953035026010736
833	0.00029705427653161883
834	0.0002476925909128025
835	0.0007768094748608959
836	0.00036051621955010825
837	0.0003989203133021729
838	0.0003536126818595152
839	8.608534819392638e-05
840	0.0012382457310144619
841	0.000279627688736951
842	0.0002782759395190548
843	0.0003707413344439787
844	0.0003206512881959163
845	0.0007490019974975682
846	9.62529971174822e-05
847	0.00015683681927364197
848	0.00033009190009402104
849	0.0009183070862943534
850	0.0003914067012894175
851	0.001701796690851908
852	0.0002509449900252718
853	0.0001581623514084764
854	0.00014388647329418019
855	0.0007458326612960917
856	6.482653181549829e-05
857	0.0006563750171165406
858	0.0005728264112664854
859	0.0002123039471484814
860	0.0003119352608882794
861	0.0005723670645859602
862	9.241804822494381e-05
863	0.0002917538194922385
864	0.0001979450684051832
865	0.00032774911007213853
866	0.0001032754114198344
867	0.0006979853479465247
868	0.0002056734467278877
869	0.0005711949858947792
870	0.000541651753973103
871	0.0002702692107558758
872	0.0008163312409416012
873	0.00014307647393915546
874	8.27963789540983e-05
875	0.0004961598471414347
876	0.0010599027783378076
877	7.941372391773203e-05
878	0.000633617123330471
879	0.0004044859219065648
880	6.430272982928942e-05
881	0.00022303578602419631
882	0.000575928723774586
883	9.207742985391187e-05
884	0.0003842805394732379
885	0.0009574153064194035
886	0.000428547736834594
887	0.0011271320497907176
888	0.00015235388733204764
889	9.872960727018529e-05
890	0.0005828170829277654
891	0.00014712358200440548
892	7.032182045036277e-05
893	0.0002964586233921159
894	0.00014037274178664024
895	0.0007765216966072725
896	0.00013088030402114414
897	0.0001587747500516312
898	0.00028729058917791863
899	9.912359630202202e-05
900	0.00023051316583628972
901	0.00012444520240085686
902	0.00010923414084548537
903	0.00012902596782872103
904	0.000646138505151118
905	0.00025533764898512005
906	0.000565469009376124
907	0.0005846403330120305
908	0.0009301044072894201
909	0.0003291244878369469
910	0.00031560865973857295
911	0.0005182226221992102
912	0.0004237367579774327
913	0.0007300591229079424
914	5.992428730003991e-05
915	0.0003292690404216509
916	0.0011370059125851608
917	0.0005139803065173352
918	0.00015623081198283466
919	0.0006829779073829516
920	5.952513173384792e-05
921	0.000313461108426997
922	0.00012051696806850638
923	0.0007506451087842551
924	0.00028948941036422056
925	0.0007784688855783354
926	0.0004175961581030796
927	0.00040870599993063475
928	0.0004224363350798822
929	0.0001834126050003982
930	0.0006806855506999492
931	0.00020820996987502046
932	0.0009130260770394193
933	0.0001850164031818349
934	0.0004126489712182176
935	0.00010884796210839887
936	0.00048567676971831317
937	0.0015691607106920822
938	0.0002532330815830068
939	0.00045357084680044154
940	0.0005197751010095052
941	0.000289078552723108
942	0.00031553469528604344
943	0.0001707798448442984
944	0.0006876447735452996
945	0.00018750415745748497
946	0.00013311376247934764
947	0.00014073716193650142
948	0.0002669042086883528
949	7.453711537380038e-05
950	0.00010877243016627125
951	0.0002848763986774753
952	0.00014421945661723606
953	0.000850795767092841
954	0.0006276111112892948
955	0.0001480793588558099
956	0.00020418075567907662
957	0.0005209288388154925
958	0.0001643177546429807
959	0.00017424526305718596
960	0.0001981484327248123
961	0.00010482179565771036
962	0.00016183938679360322
963	7.835236047277808e-05
964	0.0005802529375419083
965	0.00021932398464190143
966	0.00015532360307966974
967	0.00043742149683986207
968	0.0005075896191463195
969	0.00021778668670361905
970	0.00012140779227140726
971	0.00017415440475864412
972	0.000767653101259715
973	0.00021904473154344886
974	0.00012267117511997292
975	0.0005988979314771713
976	0.00028756808689308814
977	9.76501797270584e-05
978	0.00038970304905833826
979	0.0005525387225911717
980	0.0001832077747563008
981	0.0003136535846437525
982	0.00018980744835133266
983	0.00010105894192848277
984	0.0001820990167761592
985	6.540619809532056e-05
986	0.0008258085904731163
987	0.0005673253563222276
988	0.0002574296976719973
989	0.0003306198303052219
990	0.000554929784081108
991	0.0006575853946947196
992	0.00022356778801094332
993	0.000348086716503375
994	0.0003783881751255558
995	7.084409605943414e-05
996	0.0004142408900479146
997	0.00013867606494338296
998	0.00010878340267851917
999	9.833230368573221e-05
1000	0.0014137676635059574
1001	0.0010445680285350316
1002	0.0003178538797024
1003	0.0007123753630397478
1004	0.00022940587586707233
1005	0.0004590877367536473
1006	0.0003791024891213309
1007	0.00042124005810918486
1008	0.0007793146111560504
1009	0.0003243526433505142
1010	0.0003382792648300226
1011	0.00019297009311028664
1012	0.00038845718404870286
1013	0.00013628990157540095
1014	0.0001305806273770245
1015	0.00023052909270842296
1016	0.00020188158557130428
1017	8.589243670766556e-05
1018	5.716316027167844e-05
1019	0.0004830130110992987
1020	0.000253479712161377
1021	0.0003214194018578348
1022	0.00033251011514513377
1023	0.00017057499800515825
1024	0.0007320246945443898
1025	0.00037656944556652865
1026	0.00024071278243384403
1027	0.0005820395012998603
1028	0.00025071288674706954
1029	0.00023246152354036608
1030	0.00010382644317243571
1031	0.0003783285652056071
1032	0.00041211414357284853
1033	0.00018497484948901079
1034	0.0003546995432465995
1035	0.0001243254446824775
1036	0.00041505621751196126
1037	0.0003359383806186431
1038	0.0002982266244108735
1039	8.994947373510776e-05
1040	8.740347894463242e-05
1041	0.0001519113936623422
1042	0.00018940909276672898
1043	9.1390584889333e-05
1044	0.0001360035116528866
1045	0.0003038271364764253
1046	0.0003133644460895979
1047	0.00014010074302128484
1048	0.0002593326795970263
1049	0.0001693309615755051
1050	0.0003563572955882519
1051	0.00032744551391027164
1052	0.0001576877473368889
1053	0.0003945267186258543
1054	8.485100348381667e-05
1055	0.00011107802093493123
1056	0.0004984945579807844
1057	0.00011050095728074812
1058	0.00016228655888571146
1059	0.00022509074049767577
1060	0.0001028536347680137
1061	0.00037912263244295214
1062	0.0010613853224828219
1063	0.00016141447282801472
1064	0.00018640917909084354
1065	0.00011389509548018697
1066	7.225710686275401e-05
1067	0.00017188832818159754
1068	0.00013914849503970618
1069	0.0002328315142723643
1070	0.0004715426749520384
1071	0.00018552269747372418
1072	3.28863708448122e-05
1073	0.00033269030149306864
1074	0.00020949742268012056
1075	0.0009118244499409559
1076	0.0011923499185271637
1077	0.00048451619050970165
1078	0.0003733847777663255
1079	0.0002287035455357957
1080	0.00028568838666532945
1081	0.0003085203053275069
1082	0.00044029685242558407
1083	0.00013254225656197713
1084	7.918635744818815e-05
1085	0.0002833807310893629
1086	9.009625590355562e-05
1087	0.00011227587085195506
1088	9.51238516131947e-05
1089	0.00017310983708179663
1090	0.00018094221411659044
1091	0.00022914143665597834
1092	0.0006927676483869593
1093	0.00013898085213682
1094	0.0002218296249498773
1095	0.00011861987641884724
1096	0.0008403081239138057
1097	0.0009528418398884783
1098	0.00035042836470659176
1099	0.0005919249479148233
1100	0.00013383330667813664
1101	0.0001138045811345591
1102	0.00022724258741898713
1103	0.0009095508264156149
1104	8.645186983017992e-05
1105	0.0004715335858980379
1106	0.00013038622829687207
1107	0.00027077545145018383
1108	0.00014392231751511736
1109	0.00021583724948110022
1110	0.00016909518037848574
1111	0.00028549136476336645
1112	0.0002875158752048637
1113	0.00012884333788480703
1114	0.00011353085253690825
1115	0.00031249944603582713
1116	4.618730295172601e-05
1117	0.0002926336103319768
1118	0.00020927931000976494
1119	7.601226555566615e-05
1120	7.372099950306212e-05
1121	0.0002035427385718677
1122	0.00015175271647617898
1123	0.0001542955519508694
1124	0.00016851474441953283
1125	0.0004707621462838385
1126	0.0007554251838501676
1127	0.0005677674539628366
1128	0.0001464193516004613
1129	0.0006966089064499892
1130	0.0003917535141378287
1131	0.000179842620748705
1132	0.0001076485903856716
1133	0.00033277220982702333
1134	0.00033198483509419525
1135	0.00017146170828322147
1136	9.030388179008793e-05
1137	0.0005272382435841808
1138	7.752596028413094e-05
1139	0.000646277864490408
1140	0.00044400105744486133
1141	0.0004519302024959923
1142	0.0004599610425281136
1143	0.0003131633612198629
1144	0.00014368397027309912
1145	0.00027028737177616863
1146	0.0011497706509490159
1147	0.000371897024795208
1148	0.0002760569502278517
1149	6.976749156100053e-05
1150	0.0002134967929324156
1151	0.00029457016756795004
1152	6.035438224774113e-05
1153	0.0002107646239228504
1154	0.0002479246371739544
1155	0.0006583752443613406
1156	8.16042064969925e-05
1157	3.2096825233712615e-05
1158	0.00013975985335439782
1159	0.00013530936511134387
1160	0.0009407308760158799
1161	0.00013964066819764314
1162	0.00029690814620090086
1163	0.0003620913163826752
