Node	Average_Approximated_BC	Total/Numssp
2027	1.3931284844527883	0.0007155999999999999
2464	1.2263021084333987	0.0010735999999999999
2026	1.3152149978107872	0.0014315999999999999
2364	0.0003197841841828976	0.0013717999999999998
2444	1.0658656106448076e-07	0.0016701999999999997
2443	0.00030750208805046354	0.0009544
1664	0.0016025654297030759	0.0011332
333	2.0566939134737714	0.0008946000000000001
348	5.900972911109324e-07	0.000895
376	0.0003971901440179432	0.001372
294	0.0013444318274645096	0.0008944000000000001
325	1.0602233979539404	0.0009543999999999999
292	0.0007326211318501204	0.0008946
327	2.17004784842251	0.001193
2023	2.551112071415294	0.0010734
648	0.0009666191618870924	0.00167
291	1.7803696127907104e-14	0.0022068
328	1.217306314593226e-07	0.0013717999999999998
2393	0.00035961288122265695	0.001491
2386	0.0008664937892719427	0.000835
2362	7.177132639859669e-11	0.0019684
293	0.00030007433879478986	0.0019684
805	9.092822229004903e-08	0.0017894
2577	1.1867055777315391e-07	0.0015508000000000002
817	5.542766931631954e-11	0.0017894
3160	7.904785313513681e-22	0.002863
782	1.5835136658029525e-07	0.0012526
2395	1.6677542681471617e-07	0.0017298
375	0.0005281970043701637	0.0017298
335	5.330847255369937	0.0019085999999999999
