Node	Average_Approximated_BC
111	0.0
781	0.0
1414	1.2431737023482395e-142
1426	4.304815482621355e-205
1709	0.0
190	2.3067590758448827e-277
281	0.0
820	0.0
1308	0.0
1280	0.0
1489	0.0
1133	0.0
1857	0.0
1620	0.0
315	0.0
1762	0.0
93	1.4784468409560874e-198
305	3.206785203863343e-218
1216	1.9179934314040787e-106
1577	0.0
184	1.79464548544e-313
1375	0.0
19	3.08503810128737e-310
1325	0.0
974	0.0
913	3.490275216855176e-241
931	0.0
678	0.0
1736	0.0
233	0.0
