Node	Average_Approximated_BC
111	3.8699119401282745e-139
781	0.0
1414	0.0
1426	0.0
1709	0.0
190	0.0
281	0.0
820	0.0
1308	0.0
1280	0.0
1489	0.0
1133	0.0
1857	0.0
1620	0.0
315	0.0
1762	0.0
93	0.0
305	0.0
1216	0.0
1577	0.0
184	0.0
1375	0.0
19	0.0
1325	0.0
974	0.0
913	0.0
931	0.0
678	0.0
1736	0.0
233	0.0
