Node	Average_Approximated_BC	Total/Numssp
2238	1.993402807402746e-12	0.0005512
7261	0.9080771676927822	0.0006571999999999999
6517	1.0032558542907936e-12	0.0013143999999999999
5707	1.1353438933214844e-20	0.0009752000000000002
9220	0.00010974895420692092	0.0012084
9469	2.798960893813307e-48	0.0038792
7511	0.00012388005149558963	0.001166
2266	1.5662817001807638e-16	0.0011236000000000002
2264	1.7106344031595832e-40	0.0022472
8529	1.1432266270934917	0.0022046
2583	1.4958050453801242e-20	0.0021198
8058	4.44722429654789e-72	0.0024804
5213	8.231575941818397e-132	0.004409
7490	2.2088342037934145e-68	0.0030315999999999997
7324	1.3069801767389465e-32	0.001908
7497	0.0	0.19417060000000003
6618	0.0	0.11682020000000001
8055	1.3452148693231021e-24	0.0052784
9468	1.5744093818203018e-08	0.0018656000000000002
4	1.0926216605201496e-20	0.0009327999999999999
8836	9.656854094046642e-09	0.0020775999999999998
5180	1.1460878665535154e-24	0.0017807999999999997
8837	0.0	0.24262840000000002
6841	0.00016678330403184272	0.0065926
249	2.2760733829899147e-32	0.0018444
6842	2.721954666343949e-28	0.0052994
4822	1.5626326152162135e-28	0.0038155999999999997
40	1.821047347101674e-52	0.0035825999999999996
4638	7.039786883245686e-144	0.0061898000000000005
2267	0.0	0.12182300000000001
