Node	Average_Approximated_BC	Total/Numssp
2027	5.438416434662399	0.00041720000000000006
2464	4.136396181416816	0.0007156
2026	1.2628064224753253	0.0005962000000000001
2364	4.148636730119409	0.0005366
2444	2.3344869573956784	0.000656
2443	1.6874925662485285	0.0005962000000000001
1664	0.8484436844181541	0.0005962000000000001
333	0.5335978235506413	0.001193
348	1.67515291716167	0.0005365999999999999
376	0.00037553863059993227	0.000835
294	0.6765925091511481	0.0005962000000000001
325	1.3370688335117435	0.0004768
292	0.4630435004560254	0.000656
327	2.1218379197101798	0.0005368
2023	4.658779361897882	0.0005964
648	0.45716299041646097	0.000835
291	0.0014188336832262594	0.000835
328	2.7831769129910398	0.0005962
2393	0.5384479540503511	0.0008946000000000001
2386	0.4029056799068873	0.0008347999999999999
2362	7.31987722997695e-08	0.0016104000000000001
293	0.0008379932200979143	0.0008348000000000001
805	1.3535834955404615	0.0004768
2577	1.6502517148663576	0.0008347999999999999
817	0.0008114141720142484	0.0011332
3160	1.135188405982897	0.0004768
782	4.384125655525494	0.0005366000000000001
2395	0.9709700520416057	0.0007153999999999999
375	2.202702140100849	0.0007752
335	3.817601511025056	0.0008948000000000001
