Node	Average_Approximated_BC
2027	5.438416434662399
2464	4.136396181416816
2026	1.2628064224753253
2364	4.148636730119409
2444	2.3344869573956784
2443	1.6874925662485285
1664	0.8484436844181541
333	0.5335978235506413
348	1.67515291716167
376	0.00037553863059993227
294	0.6765925091511481
325	1.3370688335117435
292	0.4630435004560254
327	2.1218379197101798
2023	4.658779361897882
648	0.45716299041646097
291	0.0014188336832262594
328	2.7831769129910398
2393	0.5384479540503511
2386	0.4029056799068873
2362	7.31987722997695e-08
293	0.0008379932200979143
805	1.3535834955404615
2577	1.6502517148663576
817	0.0008114141720142484
3160	1.135188405982897
782	4.384125655525494
2395	0.9709700520416057
375	2.202702140100849
335	3.817601511025056
