Node	Average_Approximated_BC	Total/Numssp
2238	103531513.0	0.0003604
7261	222948483.9	0.00038159999999999995
6517	46669913.0	0.0011872
5707	60475377.362337664	0.0006784
9220	36061894.54268615	0.0018655999999999998
9469	76762049.57307692	0.0023107999999999996
7511	60314596.58928571	0.0010812
2266	28349339.291129924	0.0015264
2264	70603977.02380952	0.000954
8529	26871057.087445885	0.0029044
2583	19795896.197848044	0.0032221999999999993
8058	42902159.88959064	0.0019504000000000001
5213	12845542.887792207	0.0037095999999999995
7490	23385559.55	0.0014416
7324	29732211.31852358	0.0013567999999999998
7497	1141737.591207055	0.0959406
6618	1069169.847203289	0.107133
8055	13713321.555384615	0.0045152
9468	143799841.4	0.004918
4	49790711.47619048	0.0007208
8836	32642989.539473683	0.0016323999999999998
5180	22024304.23421053	0.0016324000000000002
8837	339405.6769105157	0.19499740000000002
6841	49502374.75076042	0.006571199999999999
249	25706860.047761545	0.0016748
6842	19659821.684673317	0.0059142
4822	135820728.6422804	0.0045574000000000005
40	17836670.387674827	0.0018655999999999998
4638	11282449.392841253	0.0049604
2267	441785.76654227276	0.0974456
