Total Nodes: 2000
Calculation Time (seconds): 2.386371612548828

Node	Degree	True_BC	Approximated_BC	ErrorPercentage	NumSSP	NumSSP/TotalNodes
843	13	0.003189442967361081	5.265471331837849e-06	99.834909	297	0.148500
844	8	0.0013113696698165407	4.234462416861009e-06	99.677096	514	0.257000
845	11	0.0026161801346045936	4.905778305298578e-06	99.812483	507	0.253500
846	10	0.0020083058641700113	1.6544632464927414e-06	99.917619	908	0.454000
847	12	0.0026601968867181617	4.279015253429014e-06	99.839147	354	0.177000
848	9	0.0013273047060119445	2.067453245872644e-06	99.844237	742	0.371000
849	9	0.0016422379280257547	1.4186375659795297e-06	99.913616	1066	0.533000
850	7	0.0011787770394208485	1.0601752359330655e-06	99.910061	1421	0.710500
851	15	0.00418334304300399	3.4145768985019595e-06	99.918377	497	0.248500
852	7	0.0010961057318105668	2.1446839586147634e-06	99.804336	797	0.398500
853	13	0.0034941342555738974	4.830356326859295e-06	99.861758	318	0.159000
854	6	0.0007053866109012064	9.706444980276022e-07	99.862395	1566	0.783000
855	7	0.0010477203406411965	5.682366862957158e-06	99.457645	325	0.162500
856	6	0.0007178899832633162	8.070320623857666e-06	98.875828	219	0.109500
857	8	0.0012292923885067488	2.7569509493570116e-06	99.775729	1065	0.532500
858	10	0.002138688781454776	6.5456642801919215e-06	99.693940	265	0.132500
859	9	0.0017350518682620324	1.9682639117356476e-06	99.886559	800	0.400000
860	6	0.0006920456794524113	3.4185296997425953e-06	99.506025	664	0.332000
861	6	0.0006282208666620855	2.1275829247842467e-06	99.661332	1029	0.514500
862	5	0.0004519021728693086	4.959873525246699e-06	98.902445	431	0.215500
863	7	0.0009330143366065446	1.0610587125259556e-06	99.886276	1484	0.742000
864	9	0.0019179793831246965	3.842718678397387e-06	99.799648	391	0.195500
865	8	0.0011754151289810938	9.036538795671235e-07	99.923120	1740	0.870000
866	12	0.003156447533127578	8.730196192348322e-06	99.723417	304	0.152000
867	14	0.0037398510414126825	5.185361656700774e-05	98.613484	29	0.014500
868	10	0.001995249521814235	7.311944653164282e-06	99.633532	255	0.127500
869	3	0.00016116572192362088	1.49313042193591e-05	90.735434	129	0.064500
870	7	0.0007355684038883342	1.2476759240072979e-06	99.830379	2503	1.251500
871	6	0.0006457420966055493	7.663544196128785e-07	99.881322	1973	0.986500
872	8	0.0015236125547669463	1.9542923290516932e-06	99.871733	771	0.385500
873	6	0.0006866036314235236	8.003476972911078e-07	99.883434	1877	0.938500
874	8	0.0011277203698534842	2.0438255860314716e-06	99.818765	736	0.368000
875	8	0.0012123582383298066	7.348507956781818e-07	99.939387	2246	1.123000
876	8	0.0012793111345933172	4.594811767492246e-06	99.640837	563	0.281500
877	6	0.0005929783427423745	3.2296460037889808e-06	99.455352	635	0.317500
878	7	0.0007423129815530107	2.6946483600224837e-06	99.636993	724	0.362000
879	10	0.0020774370457216293	3.005006006506757e-06	99.855350	500	0.250000
880	7	0.0009751322207208875	3.1100353989071077e-06	99.681065	847	0.423500
881	10	0.002134260978853137	3.341468865897747e-06	99.843437	480	0.240000
882	7	0.0010729710620921097	1.2431604153390972e-06	99.884138	1350	0.675000
883	6	0.0007652947259718702	7.727636974359101e-07	99.899024	1944	0.972000
884	11	0.0024892409578292814	5.209337433797958e-06	99.790726	557	0.278500
885	6	0.000706433807595731	5.005006673062553e-07	99.929151	3002	1.501000
886	6	0.0007246213137059587	7.425265687370243e-07	99.897529	2038	1.019000
887	3	0.0001767476347983525	2.64474593837857e-06	98.503660	705	0.352500
888	8	0.0013568151576464444	1.677134152001027e-06	99.876392	985	0.492500
889	8	0.001307541357728697	1.445010212602462e-06	99.889486	1041	0.520500
890	9	0.001537206451335996	2.1317376170440095e-06	99.861324	706	0.353000
891	8	0.001228198945468777	7.55337173546278e-05	93.850042	22	0.011000
892	9	0.0017285908092418022	2.890610862543086e-06	99.832776	521	0.260500
893	10	0.002095316025333322	1.4543692186509788e-06	99.930590	1051	0.525500
894	5	0.0003745039481391951	2.3826369989142096e-07	99.936379	6305	3.152500
895	6	0.0007106631377043373	5.552507018757385e-06	99.218687	464	0.232000
896	9	0.0018181378664420065	2.5994738710027906e-06	99.857025	599	0.299500
897	11	0.0028298183246860046	3.3629846299044434e-06	99.881159	447	0.223500
898	6	0.0006353731450751143	0.0001226481966852152	80.696667	14	0.007000
899	6	0.0007033955849485207	1.5195750370415936e-06	99.783966	1879	0.939500
900	8	0.0013559937947102822	4.765554020001871e-06	99.648556	446	0.223000
901	7	0.0009254262782776739	1.1432556652535063e-06	99.876462	1330	0.665000
902	9	0.0015234610451301705	1.1054449417112177e-06	99.927439	1373	0.686500
903	5	0.0004996318074363233	5.424506665953077e-07	99.891430	2834	1.417000
904	11	0.002262333676924647	1.4115321769148682e-05	99.376073	154	0.077000
905	13	0.0030476695939021664	2.0264971775579624e-06	99.933507	746	0.373000
906	8	0.0014341041030427966	6.588931486162711e-06	99.540554	253	0.126500
907	9	0.001691584170491984	2.674406141199779e-06	99.841899	581	0.290500
908	8	0.001351475889351001	1.3065827888132657e-06	99.903322	1222	0.611000
909	12	0.0028236949233504892	1.4339882444666545e-06	99.949216	1148	0.574000
910	6	0.0006093031212277058	5.246169704096992e-07	99.913899	2864	1.432000
911	8	0.001545354459633287	3.089125184964357e-06	99.800102	503	0.251500
912	11	0.002462245033682961	1.9779988608029437e-06	99.919667	761	0.380500
913	15	0.00445248641915632	1.0618584163911961e-05	99.761513	263	0.131500
914	8	0.0010925628082002086	9.23903776065151e-06	99.154370	272	0.136000
915	4	0.00029866187790030245	3.994605575906244e-06	98.662499	549	0.274500
916	1	0.0	0	0.000000	0	0.000000
917	2	4.701595224752555e-05	7.139519268465097e-06	84.814688	295	0.147500
918	7	0.0011031205174074998	1.7982235928269649e-06	99.836988	1252	0.626000
919	14	0.003836828485929594	2.862387387983519e-06	99.925397	525	0.262500
920	8	0.0012262354143369016	6.459686299606259e-06	99.473210	270	0.135000
921	13	0.003124590126740412	3.555026502605769e-06	99.886224	493	0.246500
922	10	0.002030284111280967	1.4578127056140994e-06	99.928197	1093	0.546500
923	9	0.0014997593277571706	1.4275994008979767e-06	99.904811	1090	0.545000
924	6	0.0005786547195912348	1.4372542954057998e-06	99.751621	1614	0.807000
925	12	0.0028826859718410454	3.723107309214088e-06	99.870846	408	0.204000
926	8	0.0022737037953287046	3.2784617597799813e-06	99.855810	722	0.361000
927	6	0.0006209896733708323	1.5355183448991742e-06	99.752730	1844	0.922000
928	14	0.004101255514478351	1.0580053980132398e-05	99.742029	148	0.074000
929	14	0.004207587813486777	6.3313442443952584e-06	99.849526	254	0.127000
930	5	0.0006477252624194256	4.776279678436639e-05	92.626072	34	0.017000
931	15	0.00443694896629816	8.817000161509626e-06	99.801282	172	0.086000
932	8	0.0011960219472786603	1.154765364827385e-06	99.903449	1302	0.651000
933	6	0.0008274956125497081	1.1514140453610189e-05	98.608556	160	0.080000
934	8	0.001265409654581227	1.987427151622152e-06	99.842942	868	0.434000
935	11	0.0022578622934751077	2.8193317546327383e-06	99.875133	576	0.288000
936	8	0.0013649831475711024	2.2884197575139605e-06	99.832348	1279	0.639500
937	13	0.003051506943191469	8.128160398740133e-06	99.733635	360	0.180000
938	8	0.0015357203857227118	1.6818879531659727e-06	99.890482	899	0.449500
939	9	0.0014000674909750742	1.733389863980772e-06	99.876192	898	0.449000
940	7	0.0009633102881824998	1.3423770151156935e-06	99.860650	1126	0.563000
941	8	0.0011686451644559064	9.743858646260561e-07	99.916623	1542	0.771000
942	7	0.0007650135949374844	3.57393888789937e-06	99.532827	514	0.257000
943	9	0.0019697559687025306	2.073182176085525e-06	99.894749	817	0.408500
944	10	0.0020363394018916344	2.1026258782818223e-06	99.896745	759	0.379500
945	6	0.0008906524869801992	2.498767866776819e-06	99.719445	954	0.477000
946	7	0.0007313127296901218	1.144520085571521e-06	99.843498	1341	0.670500
947	10	0.0022573668277652234	2.9054867208407256e-06	99.871289	531	0.265500
948	5	0.0005036895601527765	4.199684200005002e-06	99.166216	499	0.249500
949	9	0.0017102862907051855	3.407111825412535e-06	99.800787	699	0.349500
950	12	0.00272899052520829	4.369584106260955e-06	99.839883	564	0.282000
951	9	0.0017134288201293237	1.8647725960028727e-06	99.891167	931	0.465500
952	10	0.0020791878790668555	3.3125027394056004e-06	99.840683	491	0.245500
953	5	0.0004435493796568712	2.2398872082781395e-06	99.495008	965	0.482500
954	7	0.0009389035720401263	9.649987175680016e-07	99.897221	1557	0.778500
955	5	0.00046807176890698157	1.254236996047581e-06	99.732042	2122	1.061000
956	8	0.0014434131323049504	1.1157471369058643e-06	99.922701	1350	0.675000
957	5	0.00038116256337778024	6.334844432001006e-07	99.833802	4778	2.389000
958	5	0.0004428213627679598	1.5543409448402787e-06	99.648991	1567	0.783500
959	6	0.0006337561851429732	7.488863746018169e-07	99.881834	2012	1.006000
960	9	0.0016265591586177657	6.855932644914092e-05	95.785009	23	0.011500
961	9	0.0015703036494171129	1.3448161941013019e-06	99.914359	1118	0.559000
962	6	0.0009491548602078251	1.898352197097075e-06	99.799996	890	0.445000
963	9	0.0015448564918855863	1.63389593190439e-06	99.894236	989	0.494500
964	12	0.0029493959074904925	4.98284491027131e-06	99.831055	335	0.167500
965	7	0.0009901994816201199	4.551414023685229e-06	99.540354	499	0.249500
966	5	0.0005037140207422555	2.154162094748271e-06	99.572344	1234	0.617000
967	7	0.0010320489847940424	3.8117121350095862e-06	99.630666	567	0.283500
968	7	0.0008302244546912743	4.577298441621908e-06	99.448667	575	0.287500
969	13	0.003299035641580006	2.668959369531878e-06	99.919099	585	0.292500
970	9	0.0017055420008803442	1.5183181791164953e-06	99.910977	1013	0.506500
971	8	0.0012455361002406621	6.887600684499134e-05	94.470172	22	0.011000
972	10	0.002331420160098455	2.2227061672710424e-06	99.904663	702	0.351000
973	10	0.0021813926300798306	1.7113698107693977e-06	99.921547	886	0.443000
974	14	0.004514162401302172	5.549101018821695e-06	99.877074	282	0.141000
975	14	0.0039780588220080905	4.283033052319656e-06	99.892334	357	0.178500
976	4	0.00027410010381144083	2.1841060396220885e-06	99.203172	1059	0.529500
977	6	0.0007326997870948907	7.144945150408634e-07	99.902485	2153	1.076500
978	6	0.0007788977755852486	1.2145227898265707e-06	99.844072	1240	0.620000
979	9	0.0017646156109276583	6.872305021379559e-06	99.610549	250	0.125000
980	8	0.001271076552207378	1.1993053808905555e-06	99.905646	1424	0.712000
981	9	0.0016065439739210998	2.144870424818782e-06	99.866492	1336	0.668000
982	7	0.0009398948000900265	1.025209726809407e-06	99.890923	1563	0.781500
983	3	0.0001954229764112663	1.965320735817095e-05	89.943246	99	0.049500
984	6	0.0007770763266631373	9.434708092448178e-07	99.878587	1605	0.802500
985	6	0.0006612298552775561	1.4284949693830605e-06	99.783964	2125	1.062500
986	8	0.0011063977167824238	1.7818336414914892e-06	99.838952	1706	0.853000
987	12	0.0030467583234884796	3.4722967783031304e-06	99.886033	433	0.216500
988	8	0.0011809626404647076	9.479805711660982e-07	99.919728	1642	0.821000
989	9	0.001572850295472387	1.5561796452241675e-06	99.901060	1040	0.520000
990	6	0.0006373857090040976	8.964203840070847e-07	99.859360	1706	0.853000
991	8	0.0014481831029949982	1.7382667040829456e-06	99.879969	924	0.462000
992	12	0.003144024702656407	3.375701399131719e-06	99.892631	516	0.258000
993	8	0.0012090046099375248	1.1667339896671955e-06	99.903496	1288	0.644000
994	7	0.0009129874914652118	2.010636901252941e-05	97.797739	82	0.041000
995	9	0.0015390463662174907	5.011245706220059e-06	99.674393	469	0.234500
996	11	0.002385516897055324	2.620195928528927e-06	99.890162	959	0.479500
997	5	0.00045166822909666667	6.00225970643138e-07	99.867109	2522	1.261000
998	8	0.0013244373007191444	2.0568176244060243e-06	99.844703	1433	0.716500
999	9	0.001489034760867231	1.7129595293162673e-06	99.884962	972	0.486000
1000	9	0.001505144391350392	2.24041571638447e-06	99.851149	676	0.338000
1001	10	0.0019149963912773657	3.155836594644352e-06	99.835204	498	0.249000
1002	10	0.002036034585246897	4.955226185330797e-06	99.756624	431	0.215500
1003	7	0.0009346576191373333	8.108166826145017e-07	99.913250	1854	0.927000
1004	11	0.002363617665384956	3.909857676947407e-06	99.834582	388	0.194000
1005	8	0.0011921043607984799	1.5951509139963832e-06	99.866190	946	0.473000
1006	11	0.002085461895353801	4.0494171097125816e-06	99.805826	571	0.285500
1007	12	0.0030783271009109706	1.9897736259219512e-06	99.935362	757	0.378500
1008	7	0.0009889995787912863	2.2383958446477894e-06	99.773671	1270	0.635000
1009	7	0.001049399713677237	9.61774874963075e-07	99.908350	1563	0.781500
1010	5	0.00048547913029238125	1.4960119638580503e-06	99.691848	2006	1.003000
1011	10	0.001954119299949642	4.316395114887145e-06	99.779113	388	0.194000
1012	6	0.000655156635072001	8.909609960135223e-05	86.400794	20	0.010000
1013	9	0.0015452504401482533	1.7000199971062834e-06	99.889984	1028	0.514000
1014	7	0.0009952014431633903	1.4501732224110473e-06	99.854283	1524	0.762000
1015	7	0.0011294153681218296	1.3497430810738628e-06	99.880492	1118	0.559000
1016	9	0.0016306194252302991	1.9813001052364453e-06	99.878494	796	0.398000
1017	4	0.0002663383950310373	7.742367782341473e-07	99.709303	3456	1.728000
1018	11	0.002450454608026072	2.5466152597514888e-06	99.896076	590	0.295000
1019	8	0.001355208634306635	3.0168343491671823e-06	99.777390	528	0.264000
1020	9	0.001591835661486508	1.5648075849711783e-06	99.901698	1609	0.804500
1021	9	0.001459410306111381	4.370764487665043e-06	99.700512	475	0.237500
1022	8	0.0012932991703976159	2.5944641695139897e-05	97.993918	61	0.030500
1023	11	0.0026816824480540053	2.663900915678911e-06	99.900663	641	0.320500
1024	9	0.001841722743740799	2.5013622576735344e-06	99.864184	628	0.314000
1025	7	0.0011320676095971703	8.983046798250696e-06	99.206492	189	0.094500
1026	5	0.0004969590934327117	6.335287164678239e-07	99.872519	2540	1.270000
1027	6	0.0007142766746211083	8.998787799953088e-06	98.740154	204	0.102000
1028	10	0.002359683884957895	2.474880770700839e-06	99.895118	607	0.303500
1029	11	0.0025781801190358456	4.179745789681192e-06	99.837880	575	0.287500
1030	4	0.00033915112355151683	1.1617631609061923e-06	99.657450	2370	1.185000
1031	8	0.00138179703500224	1.801715593646362e-06	99.869611	862	0.431000
1032	7	0.0008643420309456974	2.8490395767057353e-06	99.670381	860	0.430000
1033	13	0.00305764552079729	4.75396401207408e-06	99.844522	316	0.158000
1034	7	0.0009268742749090857	8.617795265356334e-06	99.070230	236	0.118000
1035	10	0.001941652669736071	2.075747718839535e-06	99.893094	740	0.370000
1036	8	0.0012047026150514794	1.659947655044651e-06	99.862211	905	0.452500
1037	5	0.00047602875651948923	4.6504933653116465e-07	99.902306	3233	1.616500
1038	8	0.0015746139714244904	8.310496524035608e-06	99.472220	229	0.114500
1039	13	0.003177502256828943	3.974119569653185e-06	99.874929	424	0.212000
1040	4	0.0002390212776734857	6.658890536313118e-07	99.721410	3472	1.736000
1041	10	0.0019409747175155889	1.67690067327386e-06	99.913605	896	0.448000
1042	5	0.0004512419698626096	1.0935573804171336e-06	99.757656	2524	1.262000
1043	6	0.0006160037406056577	1.4651646584903405e-06	99.762150	1978	0.989000
1044	1	0.0	0	0.000000	0	0.000000
1045	9	0.0014002064170330094	3.003247087600822e-06	99.785514	796	0.398000
1046	8	0.0012195534112275027	9.165625575981292e-06	99.248444	186	0.093000
1047	10	0.0022354273714118526	3.1827386182529856e-06	99.857623	472	0.236000
1048	1	0.0	0	0.000000	0	0.000000
1049	11	0.0024450876129009434	4.501822166927121e-06	99.815883	558	0.279000
1050	4	0.0002922173064738467	9.11366594208015e-05	68.812025	20	0.010000
1051	11	0.0021226747867772416	8.332578383294118e-06	99.607449	239	0.119500
1052	6	0.0008271116889841989	1.1746585968276252e-06	99.857981	1284	0.642000
1053	5	0.0005880526401711126	8.280273412839697e-06	98.591916	238	0.119000
1054	6	0.0005934452541798856	1.205688195524577e-06	99.796832	2255	1.127500
1055	10	0.0020903553437089484	4.623976774322995e-06	99.778795	487	0.243500
1056	5	0.0005491629815766341	5.05336506670507e-07	99.907981	3003	1.501500
1057	9	0.0015789435302820968	2.1548306121747223e-06	99.863527	719	0.359500
1058	10	0.00221803546614584	4.067158612173055e-06	99.816632	651	0.325500
1059	7	0.0008972357115337905	1.8909542978508155e-06	99.789247	1515	0.757500
1060	7	0.0009630583880725641	7.115496947492927e-07	99.926116	2113	1.056500
1061	8	0.0011848729366280763	2.533560979450591e-06	99.786174	1050	0.525000
1062	8	0.001145484231390482	2.110213874059243e-06	99.815780	766	0.383000
1063	5	0.0005247836586297034	2.860044531365629e-06	99.455005	721	0.360500
1064	13	0.003039832261561363	5.733597529495478e-05	98.113844	30	0.015000
1065	6	0.0007291635448652187	1.0547232687714693e-06	99.855352	1496	0.748000
1066	9	0.001780547238939497	7.648505971741664e-06	99.570441	270	0.135000
1067	11	0.0030604174451855596	7.247029282032023e-06	99.763201	271	0.135500
1068	4	0.00032711546633973956	1.1392407028427286e-06	99.651731	2314	1.157000
1069	5	0.0005729461332221847	6.18785010981109e-05	89.199944	28	0.014000
1070	11	0.002674355060943111	3.606840438143918e-06	99.865132	419	0.209500
1071	12	0.0031374598636318	3.5647256848218777e-06	99.886382	581	0.290500
1072	6	0.0005696888313743792	4.679237007951973e-07	99.917863	3211	1.605500
1073	13	0.003842763442657317	9.81907152383695e-06	99.744479	276	0.138000
1074	5	0.0004625029775674046	4.151390681157466e-07	99.910241	3682	1.841000
1075	6	0.0008232160734718971	3.4904312701105833e-06	99.576001	608	0.304000
1076	12	0.0027708581549365664	3.5058137606070815e-06	99.873476	449	0.224500
1077	7	0.0008575644885460076	1.2384911536294457e-06	99.855580	1328	0.664000
1078	9	0.0017167423859807305	4.098106964253935e-06	99.761286	367	0.183500
1079	4	0.0002513306105359239	2.3401809040391042e-07	99.906888	6490	3.245000
