Total Nodes: 2000
Calculation Time (seconds): 4.592298269271851

Node	Degree	True_BC	Approximated_BC	ErrorPercentage	NumSSP	NumSSP/TotalNodes
0	6	0.0006317709760146523	1.7750682073669255e-06	99.719033	1417	0.708500
1	7	0.0008963997392934761	2.100149934127667e-06	99.765713	1317	0.658500
2	7	0.0009356823368350402	1.6748086729023143e-06	99.821007	2294	1.147000
3	6	0.0007257808425323465	8.8778885482544e-07	99.877678	2902	1.451000
4	5	0.00048224332566286916	8.9228595142279e-07	99.814972	2806	1.403000
5	7	0.00098176267725434	1.3699256895152031e-05	98.604626	249	0.124500
6	6	0.0006980325943580802	1.7114964647703215e-06	99.754811	2374	1.187000
7	6	0.0007431831954104539	3.646843279370308e-06	99.509294	771	0.385500
8	8	0.0012834113451052382	5.60869473277313e-06	99.562985	703	0.351500
9	7	0.000968012550090975	5.1984080396754166e-06	99.462981	522	0.261000
10	9	0.0021053549188082116	2.605518201153857e-06	99.876243	962	0.481000
11	6	0.0005811788631501166	1.229056084352585e-06	99.788524	3050	1.525000
12	5	0.00041341672401286117	2.248855132558972e-06	99.456032	1439	0.719500
13	14	0.0034919921765610884	1.469152146185578e-05	99.579280	177	0.088500
14	8	0.0014353073876351907	2.0510180481470476e-06	99.857103	1288	0.644000
15	6	0.0007259065810685466	2.6681575287203403e-06	99.632438	1328	0.664000
16	11	0.0023985598800661924	3.9653844715501905e-06	99.834676	641	0.320500
17	8	0.0012618758742834954	2.791799141327968e-06	99.778758	997	0.498500
18	7	0.0010347353044750358	2.0132663794014966e-06	99.805432	1293	0.646500
19	15	0.004564704798354931	6.3388501940271524e-06	99.861133	397	0.198500
20	3	0.0001721133946051762	7.385582555057056e-06	95.708886	508	0.254000
21	9	0.0018260536820970165	1.1301700262772728e-05	99.381086	223	0.111500
22	4	0.0002864638055193333	1.799232602753175e-05	93.719163	202	0.101000
23	8	0.0012598355807262457	2.333627479533766e-05	98.147673	156	0.078000
24	9	0.001293064090397896	3.5720467262914663e-06	99.723753	701	0.350500
25	12	0.002933724639090939	5.729156018586448e-06	99.804714	637	0.318500
26	7	0.0009544264587597231	4.753594445967134e-06	99.501942	566	0.283000
27	2	6.678394425686565e-05	1.0631884539853017e-06	98.408018	3933	1.966500
28	10	0.0019439995693956314	4.558198655247179e-06	99.765525	550	0.275000
29	4	0.00030738461941231783	1.5228656030441297e-06	99.504573	1907	0.953500
30	6	0.0007106239492624151	1.3602611881617157e-06	99.808582	2086	1.043000
31	4	0.00026390378328985725	3.5370854173272392e-06	98.659706	1117	0.558500
32	10	0.0020098409847828036	2.385463089671403e-06	99.881311	1071	0.535500
33	8	0.0014094800961376708	4.193984804979957e-06	99.702445	638	0.319000
34	5	0.000539292543617971	2.072435347896608e-06	99.615712	1309	0.654500
35	4	0.0003883868662917521	2.4404939834581085e-06	99.371633	1033	0.516500
36	6	0.0006093330471055514	1.15154215994628e-06	99.811016	2438	1.219000
37	4	0.0002819758414819499	1.616958827875607e-06	99.426561	1696	0.848000
38	14	0.003768032008322227	4.0939656989511985e-06	99.891350	612	0.306000
39	7	0.0009769413679629312	1.1079667058098751e-06	99.886588	2260	1.130000
40	9	0.0014449836728759131	3.2490580089961176e-05	97.751492	86	0.043000
41	6	0.0007832135042508319	1.8281428468973163e-06	99.766584	1681	0.840500
42	6	0.0007586744447989855	1.851441967567446e-06	99.755964	1424	0.712000
43	6	0.0007957675044336202	1.6676603915370978e-06	99.790434	1659	0.829500
44	9	0.0016576239000270212	5.138043692496799e-06	99.690036	796	0.398000
45	4	0.0002374356490719707	1.8156304421264312e-06	99.235317	1379	0.689500
46	6	0.0006480547063851058	1.2486503942255685e-06	99.807323	2095	1.047500
47	7	0.0010215707662387698	2.617725857958691e-06	99.743755	1384	0.692000
48	5	0.0004369903755241408	6.722160416457229e-07	99.846171	3725	1.862500
49	5	0.0004719599847481307	1.1469887716889917e-06	99.756973	2399	1.199500
50	7	0.0009185017712665518	3.7199335090468156e-06	99.595000	1024	0.512000
51	8	0.0012671925847629385	3.4509683089393586e-06	99.727668	1153	0.576500
52	6	0.0007035818312957296	9.255517444394492e-06	98.684514	299	0.149500
53	10	0.002019012726739219	6.6894863302968345e-06	99.668675	404	0.202000
54	9	0.0018096884821572862	2.6664050901941946e-06	99.852659	939	0.469500
55	6	0.0005957993705294598	1.08863322051008e-06	99.817282	2454	1.227000
56	5	0.0004635367704390093	7.699774075343097e-07	99.833891	3347	1.673500
57	8	0.0012891805780809594	4.374797355930156e-06	99.660653	573	0.286500
58	6	0.0008220729480551829	1.2378805073763664e-05	98.494196	288	0.144000
59	15	0.0042418305045089175	2.373370189353653e-05	99.440484	106	0.053000
60	10	0.0020369519853258586	2.5045040067521367e-06	99.877046	1002	0.501000
61	4	0.0003006853942657778	5.336053304742031e-07	99.822537	4702	2.351000
62	3	0.00011007078984318728	1.007952648829448e-06	99.084269	2484	1.242000
63	11	0.0023332444723794914	3.2967197470501756e-06	99.858707	760	0.380000
64	8	0.0012864786225794188	5.443613518142586e-06	99.576859	488	0.244000
65	9	0.0015761663574089908	1.8354149699266295e-06	99.883552	1367	0.683500
66	11	0.0024924830862434865	4.623513269027736e-06	99.814502	579	0.289500
