Total Nodes: 2000
Calculation Time (seconds): 0.8469204902648926

Node	Degree	True_BC	Approximated_BC	ErrorPercentage	NumSSP	NumSSP/TotalNodes
0	6	0.0006317709760146523	4.6966978708711645e-06	99.256582	406	0.203000
1	7	0.0008963997392934761	2.3171488862580756e-06	99.741505	479	0.239500
2	7	0.0009356823368350402	1.9317428021780198e-06	99.793547	520	0.260000
3	6	0.0007257808425323465	1.29875599525318e-06	99.821054	940	0.470000
4	5	0.00048224332566286916	3.625319207086699e-06	99.248239	513	0.256500
5	7	0.00098176267725434	2.471710668542273e-06	99.748237	461	0.230500
6	6	0.0006980325943580802	1.6866086716932538e-06	99.758377	603	0.301500
7	6	0.0007431831954104539	1.392865300547297e-06	99.812581	721	0.360500
8	8	0.0012834113451052382	3.954367073426603e-05	96.918862	48	0.024000
9	7	0.000968012550090975	6.898186296104433e-06	99.287387	292	0.146000
10	9	0.0021053549188082116	4.824625830781082e-06	99.770840	230	0.115000
11	6	0.0005811788631501166	4.276054801317433e-06	99.264245	560	0.280000
12	5	0.00041341672401286117	5.77010265060397e-06	98.604289	393	0.196500
13	14	0.0034919921765610884	5.561041484408573e-06	99.840749	185	0.092500
14	8	0.0014353073876351907	1.3538016791612093e-05	99.056786	127	0.063500
15	6	0.0007259065810685466	4.838662124916042e-06	99.333432	519	0.259500
16	11	0.0023985598800661924	9.003296361261058e-06	99.624637	245	0.122500
17	8	0.0012618758742834954	2.27335052335101e-06	99.819844	514	0.257000
18	7	0.0010347353044750358	5.128342122926372e-06	99.504381	460	0.230000
19	15	0.004564704798354931	8.644318087175108e-06	99.810627	118	0.059000
20	3	0.0001721133946051762	3.038960591131172e-06	98.234327	654	0.327000
21	9	0.0018260536820970165	2.4038420909065258e-06	99.868359	421	0.210500
22	4	0.0002864638055193333	1.2800885068004544e-05	95.531413	142	0.071000
23	8	0.0012598355807262457	3.7678679631234854e-06	99.700924	266	0.133000
24	9	0.001293064090397896	1.7038972758443231e-06	99.868228	596	0.298000
25	12	0.002933724639090939	6.3673322458403625e-06	99.782961	334	0.167000
26	7	0.0009544264587597231	5.3215212878377796e-06	99.442438	240	0.120000
27	2	6.678394425686565e-05	4.777448872303317e-06	92.846411	456	0.228000
28	10	0.0019439995693956314	4.899369951545845e-06	99.747975	257	0.128500
29	4	0.00030738461941231783	3.991825586216532e-06	98.701358	512	0.256000
30	6	0.0007106239492624151	7.009729839894923e-06	99.013581	320	0.160000
31	4	0.00026390378328985725	2.03046878196402e-06	99.230603	1021	0.510500
32	10	0.0020098409847828036	4.8734214395243966e-06	99.757522	211	0.105500
33	8	0.0014094800961376708	2.0759039826806644e-06	99.852718	498	0.249000
34	5	0.000539292543617971	6.757624697029182e-07	99.874695	1495	0.747500
35	4	0.0003883868662917521	1.7337255492757084e-06	99.553609	1510	0.755000
36	6	0.0006093330471055514	1.296251620637617e-06	99.787267	773	0.386500
37	4	0.0002819758414819499	8.656508776832655e-07	99.693005	3299	1.649500
38	14	0.003768032008322227	4.773825017280078e-06	99.873307	210	0.105000
39	7	0.0009769413679629312	1.4310744675927267e-06	99.853515	700	0.350000
40	9	0.0014449836728759131	2.36619068848872e-06	99.836248	526	0.263000
41	6	0.0007832135042508319	3.316961488670294e-06	99.576493	488	0.244000
42	6	0.0007586744447989855	1.0249192193105326e-05	98.649066	170	0.085000
43	6	0.0007957675044336202	2.21007344847595e-06	99.722271	503	0.251500
44	9	0.0016576239000270212	9.415904863628725e-06	99.431964	140	0.070000
45	4	0.0002374356490719707	3.580359843279333e-07	99.849207	2807	1.403500
46	6	0.0006480547063851058	1.257524756116157e-06	99.805954	798	0.399000
47	7	0.0010215707662387698	1.5599715761323045e-06	99.847297	642	0.321000
48	5	0.0004369903755241408	2.1821870246082353e-06	99.500633	728	0.364000
49	5	0.0004719599847481307	6.525972746493079e-06	98.617261	278	0.139000
50	7	0.0009185017712665518	1.2985793440787776e-06	99.858620	772	0.386000
51	8	0.0012671925847629385	2.075793064070708e-06	99.836190	485	0.242500
52	6	0.0007035818312957296	1.141232918852936e-06	99.837797	878	0.439000
53	10	0.002019012726739219	2.422736206782226e-06	99.880004	513	0.256500
54	9	0.0018096884821572862	2.608729498215908e-06	99.855846	384	0.192000
55	6	0.0005957993705294598	1.0356438570545623e-06	99.826176	968	0.484000
56	5	0.0004635367704390093	8.130126316574477e-07	99.824607	1327	0.663500
57	8	0.0012891805780809594	5.0707103262507175e-06	99.606672	206	0.103000
58	6	0.0008220729480551829	5.322825326577203e-05	93.525118	32	0.016000
59	15	0.0042418305045089175	1.4691043303941301e-05	99.653663	71	0.035500
60	10	0.0020369519853258586	5.909991976471544e-06	99.709861	177	0.088500
61	4	0.0003006853942657778	9.181962670164149e-07	99.694632	1091	0.545500
62	3	0.00011007078984318728	7.526433030009978e-07	99.316219	3466	1.733000
63	11	0.0023332444723794914	4.6365821846154605e-06	99.801282	216	0.108000
64	8	0.0012864786225794188	1.1541055813191881e-05	99.102896	200	0.100000
65	9	0.0015761663574089908	4.047930336656095e-05	97.431787	43	0.021500
66	11	0.0024924830862434865	5.700956961927761e-06	99.771274	191	0.095500
67	6	0.0007059215201266392	1.8575648302276322e-06	99.736860	544	0.272000
68	8	0.0014157570370008927	2.0270395457989253e-06	99.856823	500	0.250000
69	3	0.00016327854176593977	2.562215127197091e-07	99.843077	3983	1.991500
70	5	0.00045982267210404796	2.3999856009378304e-06	99.478063	941	0.470500
71	6	0.0007427878911996725	1.503756384199609e-06	99.797552	666	0.333000
72	4	0.00036118858421749727	5.844724049098443e-06	98.381808	349	0.174500
73	8	0.0014974762148835044	2.2042857185918912e-06	99.852800	459	0.229500
74	4	0.0002779700943041908	4.2938368080364713e-07	99.845529	2333	1.166500
75	13	0.0028815027523077905	5.55584229774266e-06	99.807189	221	0.110500
76	8	0.0014089487188688975	7.4096615120750375e-06	99.474100	276	0.138000
77	12	0.003153336082386999	4.835080391726639e-06	99.846668	212	0.106000
78	4	0.00023880333065398488	1.0826250182749195e-06	99.546646	2466	1.233000
79	5	0.0004551441205564479	2.4162416377481258e-06	99.469126	844	0.422000
80	10	0.0020468245934441775	5.292026302531555e-06	99.741452	220	0.110000
81	9	0.0013950592182907368	9.02472660739854e-06	99.353094	134	0.067000
82	9	0.001659380290975841	4.159615722153748e-05	97.493272	37	0.018500
83	6	0.0007295180485075	1.4220542453408887e-06	99.805069	1024	0.512000
84	8	0.0011273697562443248	1.4210089694152594e-06	99.873954	829	0.414500
85	8	0.001255981027897755	2.003003503753879e-06	99.840523	500	0.250000
86	10	0.0018739595554051866	2.4834680968718137e-06	99.867475	469	0.234500
87	6	0.000725602923650216	1.7741928406432918e-06	99.755487	894	0.447000
88	7	0.0010566132899485772	1.4349642288611773e-05	98.641921	176	0.088000
89	13	0.0038334391614463573	7.5169213410650515e-06	99.803912	177	0.088500
90	11	0.0023012998486515762	1.8090189301921293e-06	99.921391	555	0.277500
91	5	0.0004820322730547624	9.016670812915469e-07	99.812945	1111	0.555500
92	8	0.0014672871112357392	1.8033631215840113e-06	99.877095	607	0.303500
93	16	0.004648422648255966	4.125751782188696e-06	99.911244	253	0.126500
94	8	0.0012661335313371158	4.7103341741314935e-06	99.627975	214	0.107000
95	4	0.0002578976073001281	2.8489842339203433e-06	98.895304	747	0.373500
96	6	0.0007802528713128726	3.5317664720601484e-06	99.547356	510	0.255000
97	7	0.0009657474210483872	1.2513947708905496e-06	99.870422	1038	0.519000
98	3	0.0001636211158750254	5.612766563726626e-07	99.656966	1816	0.908000
99	10	0.001976057371746576	2.8371154444105933e-06	99.856425	353	0.176500
100	8	0.001252406004763356	3.2380823415318297e-06	99.741451	313	0.156500
101	5	0.0004924595362559913	6.626007126257251e-06	98.654507	364	0.182000
102	5	0.00038462881755579637	7.638463522354021e-07	99.801407	1555	0.777500
103	12	0.0031274803535269757	3.1236641042960635e-06	99.900122	353	0.176500
104	4	0.00028428833760897333	1.2008072329623833e-05	95.776094	151	0.075500
105	8	0.001279358764916237	1.90786879838878e-06	99.850873	629	0.314500
106	11	0.0021968082611017164	9.995185800910446e-06	99.545013	202	0.101000
107	9	0.0016762581615030834	6.049352333747728e-06	99.639116	391	0.195500
108	9	0.0013980817601003423	1.7953007491254876e-06	99.871588	575	0.287500
109	7	0.0010150207241302006	3.101840204602112e-06	99.694406	836	0.418000
110	9	0.001619869638968542	9.558192158264124e-06	99.409941	171	0.085500
111	17	0.0058655834581977885	3.906240549466377e-06	99.933404	261	0.130500
112	6	0.0006782722604857728	1.3229955049113656e-06	99.804946	771	0.385500
113	6	0.0007765998293292875	1.2769147336430978e-05	98.355762	133	0.066500
114	13	0.003831475908545775	2.192349928718113e-05	99.427805	80	0.040000
115	6	0.0008791928873465507	1.199210109832822e-06	99.863601	908	0.454000
116	4	0.0003011539081370162	2.296934406315136e-06	99.237289	914	0.457000
117	6	0.0007399094521522019	9.09848383111285e-07	99.877032	1161	0.580500
118	8	0.0012355157546656568	2.853281344378745e-06	99.769062	351	0.175500
119	6	0.0006041478301369648	1.1080995652228637e-06	99.816585	1064	0.532000
120	8	0.0013906731286341344	6.887446369899461e-06	99.504740	354	0.177000
121	5	0.00045041671356242674	3.0626592168837563e-06	99.320039	719	0.359500
122	9	0.001650820705237846	2.2575060093819476e-06	99.863249	546	0.273000
123	8	0.0013102651481105112	4.251640486424545e-06	99.675513	528	0.264000
124	11	0.0028510888355635145	2.9733011951123976e-06	99.895713	337	0.168500
125	5	0.0004331223884508445	5.873910568193193e-07	99.864382	1705	0.852500
126	7	0.0007697839727316172	3.6853338504163916e-05	95.212509	52	0.026000
127	8	0.0017066164497589343	1.687513648191974e-06	99.901119	596	0.298000
128	5	0.0005164041788858689	2.1636747389708063e-06	99.581011	1069	0.534500
129	12	0.003357139946957405	6.250169675440593e-06	99.813825	163	0.081500
130	11	0.002322375460375778	3.1250848377202964e-06	99.865436	326	0.163000
131	6	0.0007026832245521265	9.397268774621003e-07	99.866266	1070	0.535000
132	7	0.0011973035506357948	2.0461853435302184e-06	99.829101	632	0.316000
133	7	0.0012407411408138394	1.204726931134949e-06	99.902903	993	0.496500
134	9	0.0016565462704988614	2.8260079338250004e-06	99.829404	418	0.209000
135	9	0.0015221339814130406	1.5858431616943784e-06	99.895814	632	0.316000
136	4	0.0002909820098052147	9.098936801129867e-07	99.687302	2509	1.254500
137	9	0.0015467334602386955	2.1665230375780343e-06	99.859929	565	0.282500
138	12	0.0027576983095748543	2.747956176725356e-06	99.900353	365	0.182500
139	8	0.0011564541023575815	1.671761464701413e-06	99.855441	644	0.322000
140	11	0.002237382519622146	2.318942149388682e-06	99.896355	527	0.263500
141	6	0.0006217246091394941	2.4159361290613486e-06	99.611414	938	0.469000
142	10	0.0019313271445480411	3.4095977416474873e-06	99.823458	301	0.150500
143	6	0.0007084182109438406	1.4157407894927062e-05	98.001547	123	0.061500
144	5	0.0004629813508948753	9.992903888330503e-07	99.784162	1019	0.509500
145	11	0.002444968779773798	2.00639350001265e-06	99.917938	517	0.258500
146	7	0.0009479637745948181	4.715138290418499e-06	99.502604	471	0.235500
147	4	0.0002496676027775882	5.486760492170173e-07	99.780237	2236	1.118000
148	4	0.0004048394799650829	1.410172404760608e-06	99.651671	968	0.484000
149	11	0.0028401156392002394	4.816855902949409e-06	99.830399	218	0.109000
150	7	0.0009046820310211473	1.3696816226521447e-06	99.848601	763	0.381500
151	10	0.0017580848146660263	2.0782191703043073e-06	99.881791	486	0.243000
